,rating,reviewerID,asin,review_text,reviewTime,product_id,buyer_id
9499,5,AZ865CMSMO8AO,B000JOOR7O,"these shoes are amazing. they fit extremely comfortably and are a really nice color. I got them originally because I usually wear high top converse, which take forever to put on and tie, and wanted shoes that were cute and still easy to put on. these take two seconds to put on and are my new favorite pair of shoes!","12 29, 2015",16867,236
9500,5,A42ZX6GAEVIYQ,B000JOOR7O,favorite shoes,"12 29, 2015",18371,930
9501,4,A2IF04QGQ3G9D5,B000JOOR7O,my boy loves these shoes,"12 26, 2015",16333,802
9502,3,AIIOWURJYHUBR,B000JOOR7O,I got these for my 14 year old son. He likes Vans but he won't wear these because they are too tight around his foot.,"12 25, 2015",9356,986
9503,5,A16249VAIT4577,B000JOOR7O,"These shoes feel great, and they are really comfortable to wear. I'm afraid to wear them all day in case I accidentally ruin them.","12 24, 2015",17512,556
9504,5,A2BFI7OUPUU0MK,B000JOOR7O,Its VANS,"12 23, 2015",19095,41
9505,4,A1180T0I0LHR05,B000JOOR7O,"Good Vans, little narrow for the size","12 20, 2015",7543,296
9506,5,A14HOPZSR5ATT0,B000JOOR7O,Very happy with products. Thanks,"12 19, 2015",18868,325
9507,5,A4ZV1HIQPZX09,B000JOOR7O,Great deal,"12 18, 2015",17593,649
9508,5,A1GHOS09BT1F6I,B000JOOR7O,Good service. Good fit. Good looks. Have had many of this style and many others as well. Love my classic checkerboard though. I'm very picky about my footwear especially with quality. I'll keep on buying these!  Cheers!,"12 17, 2015",2618,79
9509,2,A1JR60YJL90KX1,B000JOOR7O,Sizing was way off,"12 16, 2015",12659,964
9510,5,A1WVTFB5VPJGK6,B000JOOR7O,Good shoes,"12 14, 2015",9840,878
9511,4,ANMSUPEE92C6M,B000JOOR7O,"I've been wearing these for years.  Great for commuting by bike, then wearing in the office.  (Casual office, that is.)","12 13, 2015",400,985
9512,3,A32F743KHHBFQN,B000JOOR7O,I had to return these as they were too small. I think I just ordered the wrong size. They are a good looking shoe. I will try them in a larger size.,"12 12, 2015",14113,32
9513,5,A3OK08PYLEPNFQ,B000JOOR7O,came as expected! i love these shoes (:,"12 7, 2015",8550,467
9514,4,A1FFQU01EI3GF4,B000JOOR7O,these shoes were a present & she liked the Present..it was a good buy,"12 7, 2015",7111,646
9515,5,A3OFAOZPB1SQUK,B000JOOR7O,Great show,"12 6, 2015",13913,107
9516,4,A16Q9TIZL1NQXL,B000JOOR7O,my son breaks them to easaly they last about 1 to to 2 months for him.,"12 6, 2015",6927,70
9517,3,A13U9POQ9G93OS,B000JOOR7O,1/2 size to small. Sent them back.,"12 2, 2015",6484,401
9518,5,A2OJOY7J6TIJHJ,B000JOOR7O,"I purchased these for my 13 year old son.  This is his second pair.  He loves them.  The first pair were a size 8.5 that I bought him a year ago.  He was still wearing them as recently as a month ago, even though he now wears a size 10!  They were still fitting him comfortably because they were old and broken in.  He never complained about them hurting his feet.  But I decided to buy him the same pair in a size 10, and they are a perfect fit.  No complaints here.  Would highly recommend.","12 2, 2015",16900,598
9519,4,AFIHS0PLG0F5O,B000JOOR7O,thank you,"12 1, 2015",1807,144
9520,5,AQ84VJ8P73IO8,B000JOOR7O,"I got the shoes as a gift for my brother and he loves them. Beautiful color, and he says they fit him well. He normally wears a size 12 and a half, the fans do not come in a size 12 and a half so I had to order a 13 but he said they fit just fine.","12 1, 2015",15753,996
9521,5,A2V497ZOQIXJW3,B000JOOR7O,Great shoe thanks!,"11 29, 2015",10491,639
9522,3,A38Z07NZ9HE18T,B000JOOR7O,"The left shoe has a tighter/shorter fit than the right. I suppose it could be my feet, but if do this is the first time this has happened to me. I like the shoes, but as my first pair of Vans, I can't really give more than 3 stars. I was going to like them more.","11 28, 2015",11234,165
9523,5,A3T9TR33ALTGQF,B000JOOR7O,"First pair of Vans for me. I am hooked for life, they are well worth the money.","11 25, 2015",2609,814
9524,5,A175Y3POU1KS0T,B000JOOR7O,Seems to be good quality. They were purchased as a CHRISTmas gift. Hopefully my daughter will be happy when she opens them!,"11 25, 2015",18151,205
9525,5,A11M5A67S3MAFQ,B000JOOR7O,Absolutely love them!  Fast delivery.  Would order again!,"11 21, 2015",7500,129
9526,5,A2B5VK4NWUB5LL,B000JOOR7O,Excelente.,"11 19, 2015",14168,861
9527,4,A1PC4IU63ZCETJ,B000JOOR7O,classic style and simple shoe.  my only complaint is there isn't alot of cushion in the sole.  long walks or spending long periods of time in these can leave my feet feeling sore (gel insoles or similar may help).  otherwise love them.,"11 18, 2015",457,313
9528,5,A19HHNL5HI8MM3,B000JOOR7O,It's perfect,"11 17, 2015",388,990
9529,4,AK0TIAI6C2VYD,B000JOOR7O,Purchased for my husband. They fit very well. He likes that they have arch supports. They also look nice with his jeans .,"11 16, 2015",12775,982
9530,5,A2PUW26UVFFXEL,B000JOOR7O,They nice,"11 12, 2015",1232,763
9531,5,A3ALXCVBW5MM0L,B000JOOR7O,Love these shoes!,"11 10, 2015",11166,233
9532,5,A3R5ZAQPTCYX50,B000JOOR7O,"These shoes are flat soled both inside and out and run towards narrow, but so do my feet, so they work for me! I love them! They are comfortable for running around all day. I will buy other colors in the future.","11 8, 2015",11838,598
9533,2,A277W6VIX5O3C,B000JOOR7O,"Returned these as they were not comfortable to wear all day walking around in, even with some insoles.","11 4, 2015",5378,796
9534,5,AECPOPZFU9J3U,B000JOOR7O,Quality product as expected!  Bought these for my husband now our daughters want them also.,"11 3, 2015",14035,55
9535,5,A1MY5D77UNWLI8,B000JOOR7O,"Who doesn't love a good sneaker? These are some of the most comfortable sneakers that I have ever owned. They look great with something as simple as a pair of jeans, I have even worn them with a summer dress and they still looked great. Fit to size and can be worn all day with no trouble whatsoever. These are my go to shoes. Vans rock.","11 1, 2015",14115,315
9536,5,A2T6RHPWX0N276,B000JOOR7O,"They fit great, and arrived on time!","11 1, 2015",14358,708
9537,4,A30KIN17A3YG0W,B000JOOR7O,I buy this shoe for my son who has Cerebral Palsy which causes problems with his gait. His foot doesn't strike the ground flat as is normal and he is unable to keep from dragging his toes as he takes a step. Because of this he quickly drags holes in the toes of the more expensive sneakers. The design if the sole and toe of the Van's  Skate is such that it lasts 2-3 times longer.,"10 30, 2015",7768,656
9538,5,A2MNMEHE7YEI90,B000JOOR7O,"I am a big big fan of the Vans classic slip-on checkerboard shoe.  This is my fourth pair in my life.  I have had an olive green and black checkerboard pair, a turquoise/sky blue and black checkerboard pair and a black and white checkerboard pair when I about 12 years old.  I wish they would keep making the classic colors and stop phasing them out.  I especially like the styling of the black webbing between the tongue and the sidewalls.  This is my first all black pair and I'm really liking them.  The first pair of shoes I've ever had that I actually want to stay clean and looking brand new.  I really hope that Vans keep these classics in production forever!  I've become so addicted to the ease of the slip-on shoe.
The only down side might be that they are a bit tight on my toes and a tad uncomfortable and stiff at the beginning.  I know from past experience though, that they break in very quickly then they feel very comfortable.  Just be warned, if you wear them everyday, especially skateboarding, they will wear out quickly and eventually will wear holes in the soles","10 29, 2015",14646,972
9539,5,A3P8TM6XVS3BTR,B000JOOR7O,Husband loves his  old school vans!,"10 29, 2015",6090,597
9540,4,A33W03N358SN30,B000JOOR7O,Bought them for my son . He really likes them .,"10 28, 2015",8323,949
9541,5,A1VBOW9V83FN1J,B000JOOR7O,Good shoe...Vans usually are.  Shipment arrived quickly.,"10 28, 2015",2692,572
9542,5,A3Q13DFS1HBRDH,B000JOOR7O,Great quality,"10 26, 2015",14388,297
9543,5,A3S1YLBJPIZAAS,B000JOOR7O,"These are for my son, he loves them and wears them out. I went with a darker color so the dirt wouldn't show so fast.","10 26, 2015",7832,847
9544,4,A2MHW2078XBNLD,B000JOOR7O,Comfy and simple. I wear these all day. As I get older I am too lazy to tie my shoes! So I opted for these stylish slip ons. Vans is a long time favorite brand. Shoes fit as expected and comfortable.,"10 25, 2015",15615,48
9545,5,A1D0QS2ZF4AOQM,B000JOOR7O,"Have been living in California for 12 years now, but never owned a pair of Van's -- a California icon -- so I broke down and bought a pair.  Two things:  1.  Was amazed to find they came from Massachusetts!!  2.  Much better made than I expected.","10 25, 2015",3393,978
9546,5,AW29YYQIYLPR8,B000JOOR7O,Awesome.,"10 25, 2015",7198,397
9547,5,A3F5CACHOARLRB,B000JOOR7O,I live in California and the shoes came from New Jersey in 3 Days on standard shipping! Fit perfectly and look great! Totally recommend!,"10 24, 2015",5934,96
9548,5,A309FMGQMSP9IV,B000JOOR7O,Love these! Cheaper than regular but the real size,"10 19, 2015",3372,942
9549,5,A1ZZDUSJ5OF0ZV,B000JOOR7O,"Always a fan of the old school Vans slip ons,I just wonder why there doesn't seem to be as many patterns/designs to choose form these days? Anyways,always a good buy for 40-45 bucks tops. I'll usually wear them until they start to fall apart,then order a different pair before they're too far gone.","10 19, 2015",17039,440
9550,5,A3ODC9LTAAY6LG,B000JOOR7O,Perfect!!,"10 18, 2015",11760,459
9551,5,A70S5HB9JRGW5,B000JOOR7O,gREAT THANKS,"10 12, 2015",8610,866
9552,5,AKQT3WW0RI1O6,B000JOOR7O,"Great shoes. Just what I wanted. Nothing more, nothing less.","10 11, 2015",4037,40
9553,5,A1L99DG3QDTG17,B000JOOR7O,good buy,"10 9, 2015",10566,102
9554,5,A33ADUKOLVG1IJ,B000JOOR7O,great shoes,"10 6, 2015",18351,316
9555,3,A3LV9G76O4VP5Q,B000JOOR7O,A bit small and narrow - would order a size 14 next time. No real arch support and to small to add my Spenco inserts. Will keep for around the house wear only,"10 5, 2015",725,243
9556,4,A29VQGCELC0JYC,B000JOOR7O,Love my vans...,"10 5, 2015",4767,853
9557,5,AAMFTPOYM35HL,B000JOOR7O,"I got all white , true to size and perfect! Great packaging,  fast shipping , perfect fit !.","10 3, 2015",13238,531
9558,4,AL0PBWSU1KY7M,B000JOOR7O,Love them! Perfect fit,"09 30, 2015",8341,379
9559,5,A2KJA1R08T8GQI,B000JOOR7O,I got these for my daughter and she loves them...shoes look good and fit well.,"09 27, 2015",13433,689
9560,5,A3E96UUIJRI6H8,B000JOOR7O,dont crouch,"09 25, 2015",14715,167
9561,5,A699XMD2B0GTV,B000JOOR7O,Fit my friend great. His health does not allow him to wear just any shoe!  This fit and wore well!,"09 23, 2015",9402,319
9562,5,A3HX5P8C380EXB,B000JOOR7O,"Wore them for many hours to an outdoor concert that involved a lot of standing. I know when I don't think about how my feet are feeling, the shoes are very comfortable!","09 23, 2015",2298,717
9563,4,A1BOJE4E44MYW6,B000JOOR7O,"I have other identically sized vans in different colors and for some reason this one is tighter than the others. Could be quality control, could be this model?","09 22, 2015",10683,340
9564,3,A2XQWL7N7Z6VNR,B000JOOR7O,"Not bad shoes, but they did fall apart pretty fast.","09 21, 2015",4038,894
9565,4,AM15HFQGOU9WI,B000JOOR7O,"My son who is now wearing size men 7, loves these and so far it looks like it can survive his running, jumping, kicking and climbing feet!","09 21, 2015",6971,621
9566,4,A11T1JCR78PHEB,B000JOOR7O,Would buy again.,"09 21, 2015",1328,860
9567,5,A2L71WYSHI0IWD,B000JOOR7O,"These Navy Vans slip on's are my favorite shoes. I am on my 3rd pair and each pair lasts me about a year. And I wear them every day. By the end of the year, the dark navy color has faded to a light blue/gray color, and there are some small wear holes on the sides of the canvas, however I would argue they look even better at the end of the year than when I first buy them! It takes a couple months of constant use to get that nice faded look. Also, I traveled through South America and Asia for 6 months last year, and these shoes I wore almost every day while traveling, hiking, with socks, without socks, with shorts, and pants, and they look good and feel good every time. I'm 18 and these are the perfect style. Great Buy and I can't recommend these enough! (I would add a picture of my two worn pairs, but alas I'm away from home at the moment..)","09 20, 2015",17665,580
9568,4,AS6XN3ZSE8ERV,B000JOOR7O,Fit and feel great!,"09 19, 2015",12854,655
9569,5,AA564G1DLS8V7,B000JOOR7O,On my fifth pair...perfect.,"09 19, 2015",2227,390
9570,4,A1FSV83CGIFQFV,B000JOOR7O,"as described . Nice looking shoes , good shipping speed . Only thing , If I were to order again , I`d go a 1/2 size bigger next time Or maybe wear thin socks.","09 18, 2015",3781,988
9571,5,AL2LW5MS6UGBF,B000JOOR7O,For my son.  He likes it.,"09 17, 2015",12835,657
9572,4,A38VZLQWB9MVOD,B000JOOR7O,my son wears them out quickly,"09 17, 2015",5840,38
9573,1,A2FHTMG4TCBKQS,B000JOOR7O,Ordered a 4.5 got a 4,"09 16, 2015",3237,838
9574,5,A1MLCZDVY81KX6,B000JOOR7O,My son loves them!,"09 14, 2015",14866,188
9575,5,AFGPUY52YBH9E,B000JOOR7O,My son loves them!,"09 8, 2015",8657,656
9576,5,A22EHJRGSE171F,B000JOOR7O,Fast shipping excellent product!,"09 8, 2015",2262,754
9577,5,A3NHY1XCJZQT8G,B000JOOR7O,"I love these shoes. They're comfortable, fit snug and I wear them all day and don't get tired of having them on my feet. They also last for a while, as I wear them a lot and don't have to replace them often. Plus I save an extra 10 seconds a day by not having to tie them. All around win.","09 7, 2015",4366,849
9578,5,A38WKUA7HHQ25Y,B000JOOR7O,Love the Vans and shipping was good.,"09 5, 2015",15031,750
9579,4,A37F1RHP4R0X6P,B000JOOR7O,"Very comfortable and stylish. Although, they don't hold up quite as well as I would like them to","09 4, 2015",15265,724
9580,5,A2XMIZWOAK1A4K,B000JOOR7O,"Perfect fit ,and in good condition to no damage around the package","09 1, 2015",11698,106
9581,5,A28EN9QDTVZDQF,B000JOOR7O,"These were a birthday gift to one of my close friends, he loved them so much he's thinking of getting another pair. I am glad I bought these for him","08 31, 2015",4779,923
9582,3,ALUM4C2JDXS9M,B000JOOR7O,Snug fit,"08 31, 2015",11302,556
9583,5,A216AO8FNK3IY0,B000JOOR7O,great,"08 31, 2015",11477,154
9584,5,A3AR3HB2LB717H,B000JOOR7O,Perfect fit is what my daughter told me,"08 30, 2015",6113,134
9585,5,A1GV1BZ368V2K8,B000JOOR7O,"Well-made, good-looking, durable & comfy!  My boyfriend loves these and he is super picky.","08 29, 2015",11852,641
9586,5,AQPSUYC1SNNK1,B000JOOR7O,"my son loves these shoes, the size was just right, but he said they rub on his heal and may need to be broken in some","08 26, 2015",14126,406
9587,5,A1I36OL9O8GMEK,B000JOOR7O,My son normally wears 121/2 & 13 in shoes. This is the second pair I've ordered. He has a wide flat foot so I ordered 13. He loves them.,"08 26, 2015",2774,63
9588,1,A1BVZKNW5RTKVG,B000JOOR7O,really uncomfortable.  No support.,"08 22, 2015",5955,829
9589,5,A1HXLPI9GHTGOE,B000JOOR7O,"My son loves his Vans Shoes.  The fit is always good, and they are well made.  They are comfortable, wear well, and have some arch support which the cheaper brands don't have.","08 21, 2015",17327,967
9590,5,A3RPSUEAXR3KML,B000JOOR7O,A classic wardrobe staple.,"08 20, 2015",3273,424
9591,5,ALZ3WEA21D70K,B000JOOR7O,"Great Shoe.. MY one & Only copmlaint.. purchaes from Shoes.com, the Day after I bought them  they went down in Price.. & they did not honor the lower price","08 19, 2015",2039,484
9592,5,A3P3STCIT65X64,B000JOOR7O,"Wasn't expecting much from ordering shoes online with out trying them on, but they are awesome. Super comfy and wonderful. They are a little big, but when I wear thicker socks they fit fine.","08 18, 2015",16644,390
9593,4,A1CNTZ3WRZ56T2,B000JOOR7O,The unbleached white appears to be a feint yellow.  I thought they would be a more natural color.  I wish I would have ordered the true bleached white.,"08 17, 2015",7908,847
9594,5,A3GQUMGL6O726C,B000JOOR7O,Ran a little smaller than normal so I had to get them twice.,"08 13, 2015",5345,13
9595,5,A2B6F4ASCR4MAH,B000JOOR7O,Love Vans.  Love Star Wars.  Having both just makes these shoes over awesome.,"08 13, 2015",5534,458
9596,5,A7IEK6SZGQS9V,B000JOOR7O,love them,"08 11, 2015",1766,704
9597,4,A1IR4R9F5ZN8Q,B000JOOR7O,great,"08 10, 2015",15230,413
9598,1,A3BVGMROQOY0F7,B000JOOR7O,Too small for women's 10. Returned.,"08 10, 2015",4030,302
9599,5,A35RH5360OF5LI,B000JOOR7O,love them,"08 5, 2015",16401,911
9600,4,A3K4EANRGRUH82,B000JOOR7O,"I like the style, just wish they had a bit more support.","08 4, 2015",11569,894
9601,5,ANPFSP01ZIHM0,B000JOOR7O,"I wasn't looking for shoes with arch support because i was getting skate shoes.
I recommend you buy half an inch size bigger then what your current size is because they'll fit a bit tight, unless you like that. There not super tight just a little tight.
They don't squeak or make any dumb noises
The inside of the shoe is white","08 3, 2015",19483,589
9602,4,A1KIYZCEQEU5KV,B000JOOR7O,"These are really cute shoes, but they are a little hard to get on. I would order a half size larger if I were to order them again.","07 31, 2015",15999,60
9603,5,ATPI70ZGPX83,B000JOOR7O,"Just what my grandson wanted, delivery was early!","07 30, 2015",7869,965
9604,5,A337HY1KV9WXP3,B000JOOR7O,Boom shakka lakka,"07 30, 2015",8615,878
